frame,joint,x,y,z
84,0,-0.018830,0.000000,0.027791
84,1,-0.024148,0.041214,0.369249
84,2,-0.010915,0.021480,0.321933
84,3,-0.028656,-0.000207,0.331782
84,4,0.015870,-0.000694,0.356593
84,5,-0.194318,0.000000,0.629980
84,6,0.210613,0.000000,0.629983
84,7,-0.001887,-0.012930,0.334897
84,8,0.014006,-0.007744,0.369136
84,9,0.007572,0.013844,0.325308
84,10,0.013427,-0.017127,0.338462
84,11,-0.117261,0.000000,0.027817
84,12,0.186348,0.000000,0.026963
84,13,0.036517,0.025302,0.330257
84,14,-0.001557,0.028443,0.346412
84,15,0.099931,-0.006153,0.320601
84,16,0.010115,-0.014244,0.329500
84,17,0.049548,-0.006498,0.343689
84,18,0.045281,-0.003919,0.322350
84,19,0.041071,-0.006208,0.307904
84,20,0.034655,0.018209,0.331667
84,21,0.026549,0.001173,0.304046
84,22,0.082324,-0.002184,0.319533
84,23,0.063896,0.025560,0.303723
84,24,0.046164,-0.015350,0.312855
85,0,-0.015534,0.000000,0.028515
85,1,0.002291,0.033846,0.334461
85,2,-0.009515,-0.030228,0.328666
85,3,0.026465,-0.027454,0.321133
85,4,0.021004,-0.027613,0.345826
85,5,-0.190848,0.000000,0.629983
85,6,0.214014,0.000000,0.629838
85,7,0.039787,0.027226,0.339650
85,8,0.035451,0.049760,0.353944
85,9,0.031453,0.009855,0.308232
85,10,0.081067,-0.012340,0.332813
85,11,-0.114691,0.000000,0.026960
85,12,0.188667,0.000000,0.025973
85,13,0.072411,0.003741,0.358604
85,14,0.028760,0.040015,0.332167
85,15,0.063802,-0.007215,0.360366
85,16,0.089779,-0.041297,0.336322
85,17,0.072521,0.007843,0.306099
85,18,0.060869,0.013703,0.292213
85,19,0.056908,0.002815,0.304260
85,20,0.042142,0.005126,0.349541
85,21,0.040753,-0.044574,0.313102
85,22,0.042761,0.023521,0.299588
85,23,0.060663,0.025300,0.302964
85,24,0.033131,0.024060,0.291657
86,0,-0.012162,0.000000,0.029099
86,1,-0.003266,-0.022938,0.292490
86,2,0.022367,-0.014598,0.307626
86,3,0.030477,-0.011095,0.338851
86,4,0.054565,0.000293,0.346050
86,5,-0.187422,0.000000,0.629837
86,6,0.217346,0.000000,0.629546
86,7,-0.013169,-0.016062,0.332180
86,8,-0.002795,-0.007420,0.327325
86,9,0.032394,0.014729,0.296645
86,10,0.044184,0.014602,0.356725
86,11,-0.112295,0.000000,0.025970
86,12,0.190795,0.000000,0.024856
86,13,0.061521,0.009622,0.352649
86,14,0.053355,-0.025423,0.341965
86,15,0.053386,0.019497,0.344675
86,16,0.076794,0.012706,0.303805
86,17,0.042453,0.052596,0.296597
86,18,0.066758,0.012343,0.315909
86,19,0.066412,0.018329,0.324715
86,20,0.041205,0.009185,0.323730
86,21,0.065172,-0.023167,0.305249
86,22,0.038987,-0.014758,0.303348
86,23,0.036791,0.026487,0.315755
86,24,0.057106,0.001639,0.317328
87,0,-0.008730,0.000000,0.029539
87,1,0.008982,0.017917,0.347370
87,2,-0.000793,-0.030931,0.338727
87,3,0.016959,-0.030202,0.341292
87,4,0.003015,0.000472,0.321533
87,5,-0.184059,0.000000,0.629544
87,6,0.220593,0.000000,0.629108
87,7,0.022670,0.015446,0.362529
87,8,0.044327,-0.002830,0.270436
87,9,0.026238,-0.007475,0.320471
87,10,0.014615,-0.016289,0.347902
87,11,-0.110084,0.000000,0.024853
87,12,0.192723,0.000000,0.023617
87,13,0.060614,-0.001278,0.338571
87,14,0.038728,0.029207,0.307912
87,15,0.041537,0.013848,0.311820
87,16,0.048560,-0.017342,0.342332
87,17,0.044831,-0.000458,0.290929
87,18,0.072862,-0.030488,0.352465
87,19,0.052788,-0.048073,0.320952
87,20,0.008766,0.018339,0.343059
87,21,0.026133,-0.016543,0.309763
87,22,0.059401,0.016534,0.286575
87,23,0.028709,-0.046183,0.285407
87,24,0.031093,0.008767,0.317578
88,0,-0.005256,0.000000,0.029834
88,1,0.011881,-0.008454,0.311525
88,2,-0.007506,-0.009063,0.350873
88,3,0.023100,0.031837,0.348152
88,4,-0.002575,-0.021350,0.339651
88,5,-0.180774,0.000000,0.629106
88,6,0.223738,0.000000,0.628527
88,7,0.023181,0.034736,0.332183
88,8,0.050005,0.007486,0.309170
88,9,0.024884,0.005709,0.282495
88,10,0.012606,0.028640,0.333635
88,11,-0.108070,0.000000,0.023613
88,12,0.194439,0.000000,0.022261
88,13,0.007731,0.021789,0.264671
88,14,0.078654,0.033447,0.352619
88,15,0.064919,0.014098,0.299743
88,16,0.062370,-0.013894,0.307996
88,17,0.020631,0.030991,0.307251
88,18,0.009749,-0.015692,0.295948
88,19,0.048473,0.004862,0.286036
88,20,0.072317,0.014338,0.294233
88,21,0.039477,0.009192,0.315521
88,22,0.037059,-0.005408,0.265185
88,23,0.044369,-0.037371,0.320535
88,24,0.030592,-0.012035,0.335988
89,0,-0.001755,0.000000,0.029982
89,1,-0.038612,-0.020390,0.343769
89,2,0.018374,0.017808,0.338956
89,3,0.026579,-0.018182,0.296775
89,4,-0.016830,-0.000060,0.327179
89,5,-0.177583,0.000000,0.628525
89,6,0.226767,0.000000,0.627805
89,7,0.060064,-0.015924,0.305614
89,8,0.059062,-0.021674,0.328773
89,9,0.016322,-0.017351,0.356386
89,10,0.003767,-0.000269,0.340157
89,11,-0.106263,0.000000,0.022257
89,12,0.195937,0.000000,0.020796
89,13,0.018232,-0.013217,0.309786
89,14,0.027206,-0.018376,0.349967
89,15,0.033215,0.002895,0.309605
89,16,0.059803,-0.004002,0.280047
89,17,0.051076,0.006062,0.281352
89,18,0.039819,0.026729,0.339451
89,19,0.048011,-0.009988,0.339112
89,20,0.009650,-0.044391,0.309890
89,21,-0.004336,0.005487,0.314667
89,22,0.054414,-0.016428,0.341012
89,23,0.031676,-0.039160,0.316988
89,24,0.037582,-0.026322,0.314197
90,0,0.001755,0.000000,0.029982
90,1,0.030255,-0.017336,0.326692
90,2,-0.022702,-0.007906,0.324948
90,3,0.030124,0.004505,0.328062
90,4,0.020576,-0.019450,0.354218
90,5,-0.174504,0.000000,0.627803
90,6,0.229663,0.000000,0.626947
90,7,0.048912,-0.044272,0.335732
90,8,0.037922,-0.031538,0.350072
90,9,0.068811,-0.025999,0.277435
90,10,0.079447,-0.010750,0.329607
90,11,-0.104671,0.000000,0.020791
90,12,0.197209,0.000000,0.019228
90,13,0.017893,0.022028,0.337042
90,14,0.040159,0.023986,0.305219
90,15,0.036565,-0.001572,0.314655
90,16,0.062111,-0.000140,0.303894
90,17,0.041783,0.035533,0.312134
90,18,0.042096,-0.028692,0.282423
90,19,0.067442,0.023923,0.302171
90,20,0.049731,0.005012,0.292472
90,21,0.054066,0.011495,0.339610
90,22,0.040363,0.008607,0.329674
90,23,0.032293,0.022910,0.274259
90,24,0.047786,0.005394,0.322761
91,0,0.005256,0.000000,0.029834
91,1,-0.021641,-0.002871,0.333292
91,2,0.053268,0.006390,0.331788
91,3,-0.015151,0.023570,0.314472
91,4,0.019341,0.024506,0.322294
91,5,-0.171549,0.000000,0.626944
91,6,0.232413,0.000000,0.625955
91,7,0.062017,0.005153,0.347526
91,8,0.037612,0.048553,0.293484
91,9,0.052106,-0.007048,0.343132
91,10,0.059518,-0.005573,0.322018
91,11,-0.103303,0.000000,0.019223
91,12,0.198248,0.000000,0.017565
91,13,0.073639,0.013508,0.311429
91,14,0.056015,-0.005992,0.357782
91,15,0.074053,-0.034917,0.306675
91,16,0.041397,0.004365,0.314895
91,17,0.029898,0.000791,0.341496
91,18,0.058426,-0.003310,0.293306
91,19,0.019265,-0.034280,0.294779
91,20,0.034981,-0.021898,0.298634
91,21,0.044555,-0.015089,0.309295
91,22,0.031837,0.002900,0.284873
91,23,0.015264,-0.028392,0.284344
91,24,0.014342,-0.016168,0.296012
92,0,0.008730,0.000000,0.029539
92,1,0.035592,0.017681,0.294200
92,2,0.015506,0.001781,0.348294
92,3,0.023901,-0.000625,0.344117
92,4,0.028415,0.017727,0.317570
92,5,-0.168735,0.000000,0.625952
92,6,0.235004,0.000000,0.624836
92,7,0.074765,0.005733,0.320139
92,8,0.055083,-0.026187,0.309422
92,9,0.058299,-0.021585,0.322875
92,10,0.053053,-0.015095,0.300938
92,11,-0.102164,0.000000,0.017560
92,12,0.199050,0.000000,0.015816
92,13,0.032433,-0.022984,0.339151
92,14,0.068501,-0.010817,0.288588
92,15,0.030758,0.003595,0.297181
92,16,0.086191,-0.059936,0.279990
92,17,0.033553,0.009421,0.354658
92,18,0.040410,-0.006164,0.284318
92,19,0.042871,0.000981,0.311071
92,20,0.012627,-0.014915,0.305267
92,21,0.043751,0.017863,0.308470
92,22,0.019535,-0.010796,0.282838
92,23,0.023227,-0.017801,0.286769
92,24,0.061125,-0.001409,0.293932
93,0,0.012162,0.000000,0.029099
93,1,0.053417,0.005192,0.343164
93,2,0.030405,-0.000561,0.305032
93,3,0.007039,0.018571,0.317501
93,4,0.033751,-0.001677,0.327316
93,5,-0.166075,0.000000,0.624833
93,6,0.237422,0.000000,0.623594
93,7,0.030975,0.018778,0.291669
93,8,0.042914,-0.004338,0.354455
93,9,0.025490,0.016575,0.291501
93,10,0.017552,-0.003262,0.305306
93,11,-0.101261,0.000000,0.015810
93,12,0.199609,0.000000,0.013989
93,13,0.072922,0.021196,0.301312
93,14,0.046038,0.001057,0.304651
93,15,0.079285,-0.004345,0.303306
93,16,0.066663,0.003454,0.279149
93,17,0.088222,0.029773,0.313019
93,18,0.005677,-0.004158,0.298325
93,19,0.035389,-0.000730,0.307839
93,20,0.010338,0.049386,0.331359
93,21,0.030765,0.012674,0.311603
93,22,0.035217,-0.009294,0.249384
93,23,0.015340,-0.004322,0.306702
93,24,0.047297,-0.013261,0.300855
94,0,0.015534,0.000000,0.028515
94,1,0.006965,0.010224,0.331116
94,2,0.028702,0.021932,0.341951
94,3,0.059876,-0.005656,0.365400
94,4,0.042784,-0.003300,0.297304
94,5,-0.163582,0.000000,0.623591
94,6,0.239656,0.000000,0.622237
94,7,0.029703,-0.015263,0.326732
94,8,0.063339,-0.015646,0.331238
94,9,0.075385,-0.017850,0.336040
94,10,0.002608,0.021465,0.345300
94,11,-0.100599,0.000000,0.013983
94,12,0.199925,0.000000,0.012092
94,13,0.069703,-0.028731,0.330452
94,14,0.048660,0.004264,0.317528
94,15,0.040672,0.016600,0.302453
94,16,0.048504,-0.004105,0.299107
94,17,0.027668,0.025230,0.309614
94,18,0.042601,-0.017183,0.275272
94,19,0.050852,-0.000952,0.297892
94,20,0.048050,0.003112,0.321116
94,21,0.016081,-0.000780,0.301027
94,22,0.006227,0.040196,0.281372
94,23,0.005091,-0.008861,0.241241
94,24,0.032783,-0.006185,0.287680
95,0,0.018830,0.000000,0.027791
95,1,0.008979,0.023192,0.321642
95,2,0.006602,0.034245,0.322871
95,3,0.024265,0.014481,0.324011
95,4,0.006101,0.035111,0.342990
95,5,-0.161269,0.000000,0.622232
95,6,0.241694,0.000000,0.620769
95,7,0.031570,0.015610,0.334517
95,8,0.036453,-0.001266,0.325201
95,9,0.046237,0.007831,0.271857
95,10,0.022721,0.010318,0.330927
95,11,-0.100179,0.000000,0.012087
95,12,0.199994,0.000000,0.010137
95,13,0.031645,0.034070,0.296755
95,14,0.071215,0.031687,0.306356
95,15,0.024035,0.012045,0.285683
95,16,0.012114,0.001010,0.333309
95,17,0.057393,0.008814,0.308678
95,18,0.009648,-0.037588,0.290211
95,19,0.044818,0.015711,0.321080
95,20,0.018073,-0.019956,0.268610
95,21,0.007727,-0.005711,0.298300
95,22,-0.002510,-0.005804,0.297796
95,23,0.009358,0.005154,0.283446
95,24,0.048745,-0.005458,0.276344
96,0,0.022032,0.000000,0.026930
96,1,0.006812,-0.000452,0.314375
96,2,0.026965,0.026690,0.286895
96,3,0.042497,-0.005327,0.323579
96,4,0.026063,-0.020611,0.325656
96,5,-0.159146,0.000000,0.620765
96,6,0.243528,0.000000,0.619199
96,7,0.051042,-0.020228,0.296802
96,8,0.040252,0.008111,0.304389
96,9,0.040305,0.013870,0.335483
96,10,0.044311,-0.009379,0.270452
96,11,-0.100005,0.000000,0.010131
96,12,0.199817,0.000000,0.008131
96,13,0.070697,0.005802,0.298095
96,14,0.036905,-0.027148,0.343871
96,15,0.048220,-0.010341,0.321961
96,16,0.038387,-0.014837,0.266467
96,17,0.069337,0.028762,0.269961
96,18,0.058762,-0.037056,0.316281
96,19,0.075504,-0.010755,0.294329
96,20,0.060851,-0.016793,0.343090
96,21,0.057245,-0.019008,0.292499
96,22,0.012823,0.013634,0.274888
96,23,0.020965,0.042715,0.271151
96,24,0.039728,-0.031866,0.311619
97,0,0.025127,0.000000,0.025937
97,1,0.022630,-0.009873,0.311173
97,2,0.030499,0.048133,0.335277
97,3,0.019843,0.010555,0.299949
97,4,0.062026,0.026655,0.316391
97,5,-0.157225,0.000000,0.619195
97,6,0.245146,0.000000,0.617535
97,7,0.042614,0.018798,0.290851
97,8,0.053177,0.015219,0.296697
97,9,0.045958,-0.012079,0.290914
97,10,0.063601,-0.033106,0.297915
97,11,-0.100078,0.000000,0.008125
97,12,0.199395,0.000000,0.006086
97,13,0.026629,-0.016974,0.318105
97,14,0.053148,0.013642,0.334844
97,15,0.059165,0.005179,0.334106
97,16,0.052082,0.019306,0.325509
97,17,0.041595,-0.001190,0.321400
97,18,0.015096,-0.032016,0.302349
97,19,0.038386,0.027209,0.275560
97,20,0.027835,0.008036,0.298379
97,21,0.011078,0.046022,0.268507
97,22,0.029814,-0.005321,0.279030
97,23,0.027577,-0.033320,0.274286
97,24,0.043916,-0.032469,0.297697
98,0,0.028097,0.000000,0.024815
98,1,0.016600,0.034888,0.334524
98,2,0.038615,-0.017649,0.322507
98,3,0.047562,0.028594,0.316067
98,4,0.052375,-0.031554,0.330061
98,5,-0.155514,0.000000,0.617530
98,6,0.246542,0.000000,0.615785
98,7,0.072644,0.004613,0.316465
98,8,0.037338,0.010625,0.295713
98,9,0.055033,0.016383,0.262765
98,10,0.039985,-0.016345,0.295333
98,11,-0.100396,0.000000,0.006080
98,12,0.198729,0.000000,0.004010
98,13,0.041931,0.020189,0.315080
98,14,0.044116,0.017521,0.260395
98,15,0.019786,0.005281,0.314201
98,16,0.042710,-0.037760,0.256495
98,17,0.072503,0.007242,0.281710
98,18,0.047277,-0.004204,0.328926
98,19,-0.008606,-0.032144,0.293499
98,20,0.009422,-0.001086,0.286502
98,21,-0.007693,-0.015894,0.247138
98,22,0.003597,0.012032,0.293698
98,23,0.015173,-0.015139,0.306239
98,24,0.026027,-0.000465,0.285794
99,0,0.030929,0.000000,0.023572
99,1,0.037985,0.005210,0.301791
99,2,0.007145,0.015555,0.373884
99,3,0.018900,0.020430,0.314931
99,4,0.032154,-0.015732,0.323740
99,5,-0.154023,0.000000,0.615779
99,6,0.247709,0.000000,0.613956
99,7,0.052321,0.037840,0.339926
99,8,0.068806,0.002651,0.298034
99,9,0.066468,-0.002288,0.315358
99,10,0.039277,0.001592,0.345153
99,11,-0.100959,0.000000,0.004004
99,12,0.197824,0.000000,0.001915
99,13,0.038770,0.022368,0.295039
99,14,0.030641,0.022382,0.301101
99,15,0.033191,-0.001976,0.297670
99,16,0.025417,0.015789,0.292605
99,17,0.026776,-0.012028,0.319923
99,18,0.047312,-0.026862,0.285286
99,19,0.024441,0.033222,0.266558
99,20,0.024996,0.021320,0.261477
99,21,0.002591,-0.026122,0.290684
99,22,0.007323,0.029427,0.291109
99,23,0.011344,0.019221,0.307117
99,24,-0.001021,-0.016479,0.245139
100,0,0.033608,0.000000,0.022212
100,1,0.032849,-0.007931,0.316941
100,2,0.051429,-0.000873,0.356704
100,3,0.031932,0.007760,0.325966
100,4,0.046585,0.009897,0.332939
100,5,-0.152758,0.000000,0.613951
100,6,0.248641,0.000000,0.612059
100,7,0.048417,-0.009051,0.324666
100,8,0.057913,-0.012832,0.314112
100,9,0.039614,-0.009553,0.296133
100,10,0.033497,-0.017278,0.287391
100,11,-0.101763,0.000000,0.001909
100,12,0.196682,0.000000,-0.000190
100,13,0.069078,0.012434,0.271027
100,14,0.047799,-0.007746,0.273462
100,15,0.053320,0.016310,0.275551
100,16,0.039381,0.003738,0.289173
100,17,0.019069,-0.024871,0.268351
100,18,-0.000073,-0.036734,0.265369
100,19,-0.003731,-0.033237,0.287920
100,20,0.030217,0.000983,0.238717
100,21,0.003517,-0.006632,0.266540
100,22,0.007751,0.003770,0.242683
100,23,-0.002857,0.026734,0.269505
100,24,0.029153,-0.000681,0.276017
101,0,0.036122,0.000000,0.020743
101,1,0.046771,0.025002,0.326051
101,2,0.016755,-0.045999,0.312828
101,3,0.053795,0.002623,0.316606
101,4,0.033874,-0.022212,0.340120
101,5,-0.151725,0.000000,0.612053
101,6,0.249334,0.000000,0.610102
101,7,0.055766,-0.007511,0.323931
101,8,0.060523,0.014641,0.303435
101,9,0.064626,-0.010622,0.328666
101,10,0.072223,-0.021616,0.290320
101,11,-0.102805,0.000000,-0.000196
101,12,0.195311,0.000000,-0.002294
101,13,0.044981,-0.014410,0.285331
101,14,0.029893,0.028306,0.282715
101,15,0.032694,-0.007990,0.299732
101,16,0.026019,-0.045980,0.293294
101,17,0.020945,0.055242,0.279438
101,18,0.015344,0.018665,0.317331
101,19,0.059067,-0.019327,0.275770
101,20,0.026967,0.014684,0.292100
101,21,-0.001088,-0.001997,0.294620
101,22,0.001429,-0.008801,0.281078
101,23,0.013963,-0.002672,0.262047
101,24,-0.009459,-0.004233,0.276634
102,0,0.038458,0.000000,0.019171
102,1,0.030709,-0.004430,0.307950
102,2,0.050664,-0.024983,0.302028
102,3,0.061842,-0.045220,0.316756
102,4,0.050402,-0.031309,0.313499
102,5,-0.150931,0.000000,0.610097
102,6,0.249783,0.000000,0.608096
102,7,0.007170,0.047289,0.335529
102,8,0.077851,-0.008311,0.317535
102,9,0.079185,0.011242,0.321230
102,10,0.067087,0.002761,0.305659
102,11,-0.104079,0.000000,-0.002300
102,12,0.193716,0.000000,-0.004387
102,13,0.052571,-0.032762,0.302068
102,14,0.033998,0.023081,0.283157
102,15,0.032046,-0.007638,0.290435
102,16,0.049590,0.018229,0.278522
102,17,0.057268,0.008991,0.275687
102,18,0.032363,0.003648,0.245663
102,19,0.009309,0.003024,0.222652
102,20,0.046907,-0.006051,0.301510
102,21,0.012214,0.003139,0.260394
102,22,0.014536,-0.003935,0.275839
102,23,-0.014701,-0.011712,0.301337
102,24,0.013316,0.012283,0.274650
103,0,0.040605,0.000000,0.017506
103,1,0.039265,0.028908,0.301440
103,2,0.049187,-0.010172,0.319205
103,3,0.078603,-0.023561,0.328827
103,4,0.063611,-0.014658,0.324699
103,5,-0.150378,0.000000,0.608090
103,6,0.249987,0.000000,0.606050
103,7,0.059745,0.008430,0.304205
103,8,0.050319,0.009744,0.287838
103,9,0.064936,-0.015851,0.342645
103,10,0.035643,0.020730,0.268396
103,11,-0.105580,0.000000,-0.004393
103,12,0.191907,0.000000,-0.006457
103,13,0.010723,-0.013787,0.277460
103,14,0.060174,0.004615,0.244455
103,15,0.043274,0.018293,0.281983
103,16,-0.034990,-0.031868,0.235489
103,17,0.024617,-0.017182,0.266160
103,18,0.033932,-0.004485,0.283506
103,19,-0.004408,0.005111,0.276064
103,20,0.000123,-0.013320,0.262627
103,21,-0.006041,-0.031181,0.303726
103,22,0.031739,0.015545,0.240993
103,23,-0.021104,-0.028702,0.296601
103,24,-0.002888,0.027221,0.280918
104,0,0.042552,0.000000,0.015753
104,1,0.043938,0.000603,0.318751
104,2,0.034239,0.029434,0.290420
104,3,0.079459,0.016651,0.323231
104,4,0.054265,0.003268,0.308671
104,5,-0.150070,0.000000,0.606044
104,6,0.249944,0.000000,0.603974
104,7,0.049308,-0.014933,0.305334
104,8,0.069197,0.015364,0.303166
104,9,0.075123,0.053982,0.300179
104,10,0.047687,-0.015691,0.325031
104,11,-0.107299,0.000000,-0.006463
104,12,0.189890,0.000000,-0.008497
104,13,0.026681,-0.018936,0.282923
104,14,0.016236,0.014900,0.304419
104,15,0.038089,-0.003508,0.263460
104,16,0.008425,0.024032,0.268621
104,17,-0.014447,-0.014533,0.267311
104,18,0.048485,-0.010075,0.271600
104,19,-0.031552,0.003644,0.294474
104,20,0.001494,0.002628,0.267864
104,21,0.018099,0.054753,0.273118
104,22,0.001221,-0.004215,0.257128
104,23,-0.010822,-0.000253,0.273917
104,24,-0.021528,0.027164,0.257765
105,0,0.044288,0.000000,0.013924
105,1,0.056783,0.018155,0.314307
105,2,0.070050,0.017271,0.308720
105,3,0.055268,-0.018620,0.263225
105,4,0.055469,-0.013795,0.306699
105,5,-0.150008,0.000000,0.603968
105,6,0.249656,0.000000,0.601878
105,7,0.054456,0.013414,0.329035
105,8,0.047728,-0.020928,0.316591
105,9,0.061331,0.024562,0.259582
105,10,0.037257,-0.026123,0.309787
105,11,-0.109229,0.000000,-0.008502
105,12,0.187677,0.000000,-0.010494
105,13,0.039613,0.019524,0.297959
105,14,0.029037,0.006070,0.288264
105,15,0.013865,0.004297,0.266235
105,16,0.029864,0.002899,0.297289
105,17,-0.003990,-0.019635,0.281794
105,18,-0.000513,-0.016891,0.294545
105,19,0.029019,0.025319,0.259031
105,20,-0.003112,-0.000836,0.249442
105,21,-0.006763,0.013626,0.243249
105,22,0.020719,0.024174,0.282357
105,23,0.017498,0.012475,0.292757
105,24,-0.029414,-0.011993,0.226616
106,0,0.045807,0.000000,0.012025
106,1,0.073445,-0.038660,0.332600
106,2,0.052840,-0.010868,0.296094
106,3,0.043085,-0.029645,0.314618
106,4,0.108662,-0.018684,0.293232
106,5,-0.150192,0.000000,0.601872
106,6,0.249123,0.000000,0.599773
106,7,0.046385,-0.047614,0.329090
106,8,0.017075,-0.002961,0.302811
106,9,0.059766,-0.003965,0.288408
106,10,0.054079,-0.009342,0.295723
106,11,-0.111360,0.000000,-0.010500
106,12,0.185279,0.000000,-0.012439
106,13,0.031510,0.007406,0.318373
106,14,0.046251,0.003638,0.280016
106,15,0.025957,-0.028545,0.275308
106,16,-0.032903,-0.016303,0.244376
106,17,0.011724,-0.021806,0.284138
106,18,0.020055,0.007437,0.239448
106,19,0.028845,0.008625,0.311885
106,20,0.025475,-0.042870,0.271357
106,21,0.007982,0.000539,0.306813
106,22,0.026826,0.004021,0.247312
106,23,-0.012068,-0.007060,0.260405
106,24,0.027975,-0.040872,0.268227
107,0,0.047100,0.000000,0.010068
107,1,0.041626,0.007246,0.313677
107,2,0.076132,0.009920,0.325078
107,3,0.047144,-0.044376,0.350611
107,4,0.035107,0.013123,0.311272
107,5,-0.150621,0.000000,0.599767
107,6,0.248348,0.000000,0.597670
107,7,0.051953,0.009609,0.306566
107,8,0.060389,-0.003837,0.298763
107,9,0.042132,-0.022345,0.269895
107,10,0.035241,-0.000646,0.282464
107,11,-0.113681,0.000000,-0.012445
107,12,0.182707,0.000000,-0.014324
107,13,0.041659,0.002495,0.315889
107,14,0.033101,-0.026607,0.307822
107,15,0.011331,0.011691,0.284139
107,16,0.001600,0.040162,0.265679
107,17,-0.010939,0.022143,0.286813
107,18,-0.023975,0.027765,0.249122
107,19,-0.031912,0.009802,0.304813
107,20,0.022639,-0.001199,0.274164
107,21,-0.005020,0.014948,0.289545
107,22,0.008231,-0.023227,0.255205
107,23,-0.024588,-0.016722,0.307246
107,24,-0.048864,-0.001447,0.264358
108,0,0.048161,0.000000,0.008061
108,1,0.045275,-0.059275,0.315970
108,2,0.059130,-0.021606,0.283168
108,3,0.034659,0.030988,0.318315
108,4,0.030480,-0.011314,0.330610
108,5,-0.151294,0.000000,0.597664
108,6,0.247335,0.000000,0.595577
108,7,0.055973,-0.053775,0.258910
108,8,0.022252,-0.014088,0.317533
108,9,0.005856,0.036890,0.309700
108,10,0.023216,0.010867,0.258396
108,11,-0.116181,0.000000,-0.014329
108,12,0.179973,0.000000,-0.016137
108,13,0.028072,0.017277,0.305745
108,14,0.002964,0.021378,0.273100
108,15,0.025787,-0.029724,0.260951
108,16,-0.002876,0.030496,0.263482
108,17,0.008420,-0.005579,0.274311
108,18,0.001088,0.003842,0.315430
108,19,0.007884,-0.004612,0.261830
108,20,-0.034656,-0.013403,0.283766
108,21,-0.049400,0.008068,0.274130
108,22,-0.026873,-0.011144,0.262176
108,23,-0.014094,-0.005009,0.268022
108,24,-0.012770,-0.004483,0.238100
109,0,0.048985,0.000000,0.006014
109,1,0.058910,-0.005335,0.335841
109,2,0.071305,0.002686,0.279583
109,3,0.049986,0.008722,0.325471
109,4,0.061554,0.044142,0.329642
109,5,-0.152206,0.000000,0.595571
109,6,0.246089,0.000000,0.593507
109,7,0.051795,-0.001459,0.287459
109,8,0.043287,-0.009239,0.342495
109,9,0.014550,-0.008044,0.287216
109,10,0.026758,0.016890,0.269899
109,11,-0.118848,0.000000,-0.016143
109,12,0.177092,0.000000,-0.017872
109,13,0.022906,0.001968,0.306833
109,14,0.000451,-0.012524,0.240755
109,15,-0.003276,0.034336,0.262672
109,16,0.012617,-0.017164,0.281580
109,17,-0.020905,-0.013677,0.282132
109,18,-0.012074,-0.008073,0.303585
109,19,0.004483,-0.002812,0.273286
109,20,-0.039376,0.008119,0.242290
109,21,-0.023889,0.024045,0.278766
109,22,-0.026419,0.004575,0.267271
109,23,-0.017888,-0.007149,0.274047
109,24,-0.025221,0.045731,0.303291
110,0,0.049567,0.000000,0.003938
110,1,0.029800,-0.022251,0.319418
110,2,0.117748,0.030026,0.336687
110,3,0.018791,0.009235,0.314997
110,4,0.083236,-0.023327,0.301824
110,5,-0.153354,0.000000,0.593501
110,6,0.244615,0.000000,0.591468
110,7,0.026002,0.024899,0.309432
110,8,0.029347,0.001244,0.293242
110,9,0.039206,0.016699,0.288457
110,10,0.030490,0.006347,0.237143
110,11,-0.121668,0.000000,-0.017877
110,12,0.174078,0.000000,-0.019518
110,13,0.015636,0.007205,0.324167
110,14,0.007322,0.034025,0.276527
110,15,-0.004644,0.002720,0.282831
110,16,0.065652,0.023453,0.297589
110,17,-0.055245,-0.018500,0.293640
110,18,-0.000673,-0.029003,0.282227
110,19,-0.036015,0.023944,0.300121
110,20,-0.006479,-0.016202,0.254712
110,21,-0.054771,-0.019782,0.256909
110,22,0.001381,0.009839,0.265612
110,23,-0.019517,0.007407,0.260745
110,24,-0.067207,0.004341,0.226844
111,0,0.049906,0.000000,0.001842
111,1,0.024046,-0.032744,0.299871
111,2,0.047821,0.014589,0.318218
111,3,0.021824,-0.001280,0.286424
111,4,0.030988,0.010942,0.301737
111,5,-0.154732,0.000000,0.591462
111,6,0.242922,0.000000,0.589472
111,7,0.052352,0.004278,0.298113
111,8,0.017398,0.006465,0.297523
111,9,0.049212,0.016639,0.303190
111,10,0.053550,0.026557,0.260910
111,11,-0.124627,0.000000,-0.019522
111,12,0.170945,0.000000,-0.021068
111,13,0.013924,-0.000493,0.267996
111,14,0.040140,0.009457,0.292343
111,15,0.040002,0.014795,0.250230
111,16,-0.006265,-0.012899,0.260984
111,17,-0.020392,-0.023176,0.266192
111,18,-0.048816,-0.020902,0.290743
111,19,-0.033718,0.012387,0.263806
111,20,-0.034806,0.007951,0.251802
111,21,-0.057464,0.026007,0.269962
111,22,-0.021150,0.033178,0.276408
111,23,-0.039585,-0.043825,0.253897
111,24,-0.080921,-0.018964,0.269088
112,0,0.049998,0.000000,-0.000263
112,1,0.043789,-0.007077,0.275340
112,2,0.035723,0.006019,0.262258
112,3,0.034415,-0.003808,0.276326
112,4,0.029225,0.016461,0.275663
112,5,-0.156333,0.000000,0.589466
112,6,0.241017,0.000000,0.587527
112,7,0.025848,0.016157,0.302817
112,8,0.025110,-0.018780,0.271634
112,9,0.026884,0.001842,0.303097
112,10,0.011683,-0.029888,0.298128
112,11,-0.127712,0.000000,-0.021072
